Rossz,Szomszedos,Marc. 3--5.,Marc. 10--12.,Marc. 17--19.,Marc. 24--26.,Marc. 31. -- apr. 2.,Tavaszi szunet,apr. 21--23.,apr. 28. -- maj. 1.,Maj. 5--7.,Maj. 12--14.,Maj. 19--21.,Maj. 26--28.,Jun. 3--5.,Jun. 10--12.,Jun. 16--18.,Jun. 23--25.
6,3,,,,Beluga,Bebe,,,Ka,,,Medve,Lemur,Monguz,,Okapi,
6,3,,Okapi,,Beluga,,,,Ka,,,Medve,Lemur,Bebe,Monguz,,
6,3,,Bebe,,Beluga,,,,Ka,,,Okapi,Lemur,Medve,Monguz,,
6,3,,Okapi,,Beluga,Monguz,,,Ka,,,Bebe,Medve,Lemur,,,
6,3,,Okapi,,Beluga,Monguz,,,Ka,,,,Medve,Lemur,Bebe,,
6,3,,Bebe,,Beluga,Monguz,,,Ka,Okapi,,,Medve,Lemur,,,
6,3,,,Bebe,Beluga,Monguz,,,Ka,Okapi,,Medve,,Lemur,,,
6,3,,,,Beluga,Monguz,,,Ka,Okapi,,Medve,,Lemur,Bebe,,
6,3,Bebe,,,Beluga,Monguz,,,Ka,,,Okapi,Medve,Lemur,,,
6,3,,Bebe,Medve,Beluga,Monguz,,,Ka,,,Okapi,,Lemur,,,
6,3,,Medve,Bebe,Beluga,Monguz,,,Ka,,,Okapi,,Lemur,,,
6,3,,Medve,,Beluga,Monguz,,,Ka,,,Okapi,Bebe,Lemur,,,
6,3,,,,Beluga,Monguz,,,Ka,,,Okapi,Medve,Lemur,,Bebe,
6,3,Bebe,,,Beluga,Monguz,,,Ka,,,Medve,Okapi,Lemur,,,
6,3,,,,Beluga,Monguz,,,Ka,,,Medve,Okapi,Lemur,,Bebe,
6,3,,,Bebe,Beluga,Monguz,,,Ka,,,,Medve,Lemur,,Okapi,
6,3,,,,Beluga,Monguz,,,Ka,,,Bebe,Medve,Lemur,,Okapi,
6,3,,Okapi,Bebe,Beluga,,,Monguz,Ka,,,Medve,,Lemur,,,
6,3,,Okapi,,Beluga,,,Monguz,Ka,,,Medve,Bebe,Lemur,,,
6,3,,,,Beluga,,,Monguz,Ka,,,Medve,Bebe,Lemur,,Okapi,
6,3,,,,Beluga,,,Monguz,Ka,,,Medve,,Lemur,Bebe,Okapi,
6,3,,Okapi,Bebe,Beluga,,,,Ka,,Monguz,Medve,,Lemur,,,
6,3,,Okapi,,Beluga,,,,Ka,,Monguz,Medve,Bebe,Lemur,,,
6,3,,Bebe,,Beluga,,,,Ka,Okapi,Monguz,Medve,,Lemur,,,
6,3,,,,Beluga,,,,Ka,,Monguz,Medve,Bebe,Lemur,,Okapi,
6,3,,,,Beluga,,,,Ka,,Monguz,Medve,,Lemur,Bebe,Okapi,
6,3,Bebe,Okapi,,Beluga,,,,Ka,,,Monguz,Medve,Lemur,,,
6,3,,Okapi,,Beluga,,,Bebe,Ka,,,Monguz,Medve,Lemur,,,
6,3,,Okapi,,Bebe,Beluga,,,Ka,,,Monguz,Medve,Lemur,,,
6,3,,Bebe,,Beluga,,,,Ka,,,Monguz,Okapi,Lemur,Medve,,
6,3,,Medve,,Beluga,Bebe,,,Ka,,,Monguz,Okapi,Lemur,,,
6,3,,Medve,,Beluga,,,,Ka,,,Monguz,Okapi,Lemur,Bebe,,
6,3,,,,Beluga,,,Bebe,Ka,,,Monguz,Medve,Lemur,,Okapi,
6,3,,,,Bebe,Beluga,,,Ka,,,Monguz,Medve,Lemur,,Okapi,
6,3,Bebe,Okapi,,Beluga,,,,Ka,,,Medve,Monguz,Lemur,,,
6,3,,Okapi,,Beluga,,,Bebe,Ka,,,Medve,Monguz,Lemur,,,
6,3,,Okapi,,Bebe,Beluga,,,Ka,,,Medve,Monguz,Lemur,,,
6,3,,Bebe,,Beluga,,,,Ka,,,Okapi,Monguz,Lemur,Medve,,
6,3,,Medve,,Beluga,Bebe,,,Ka,,,Okapi,Monguz,Lemur,,,
6,3,,Medve,,Beluga,,,,Ka,,,Okapi,Monguz,Lemur,Bebe,,
6,3,,,,Beluga,,,Bebe,Ka,,,Medve,Monguz,Lemur,,Okapi,
6,3,,,,Bebe,Beluga,,,Ka,,,Medve,Monguz,Lemur,,Okapi,
6,3,,Okapi,Bebe,Beluga,,,,Ka,,,Medve,,Lemur,Monguz,,
6,3,,Okapi,,Beluga,,,,Ka,,,Medve,Bebe,Lemur,Monguz,,
6,3,,Bebe,,Beluga,,,,Ka,,,,Medve,Lemur,Monguz,Okapi,
6,3,,,Bebe,Beluga,,,,Ka,,,Medve,,Lemur,Monguz,Okapi,
6,3,,,,Beluga,Bebe,,,Ka,,,Medve,,Lemur,Monguz,Okapi,
6,3,,,Bebe,Beluga,,,,Ka,,,Okapi,Medve,Lemur,,Monguz,
6,3,,,,Beluga,Bebe,,,Ka,,,Okapi,Medve,Lemur,,Monguz,
6,3,,,Bebe,Beluga,,,,Ka,,,Medve,Okapi,Lemur,,Monguz,
6,3,,,,Beluga,Bebe,,,Ka,,,Medve,Okapi,Lemur,,Monguz,
6,3,,,,Beluga,Monguz,,,Ka,,,Okapi,Medve,Bebe,,Lemur,
6,3,,,,Beluga,Monguz,,,Ka,,,Medve,Okapi,Bebe,,Lemur,
6,3,,,,Beluga,Monguz,,,Ka,,,Okapi,Medve,Bebe,,,Lemur
6,3,,,,Beluga,Monguz,,,Ka,,,Medve,Okapi,Bebe,,,Lemur
6,3,,,,Beluga,,,,Ka,,,Monguz,Medve,Bebe,,Okapi,Lemur
6,3,,,,Beluga,,,,Ka,,,Medve,Monguz,Bebe,,Okapi,Lemur
6,3,,Bebe,,Beluga,,,,Monguz,Ka,,Okapi,Medve,Lemur,,,
6,3,,Bebe,,Beluga,,,,Monguz,Ka,,Medve,Okapi,Lemur,,,
6,3,,Bebe,,Beluga,,,,Okapi,Ka,,Monguz,Medve,Lemur,,,
6,3,,Bebe,,Beluga,,,,Okapi,Ka,,Medve,Monguz,Lemur,,,
6,3,,Lemur,,Beluga,Monguz,,,Okapi,,Ka,Medve,Bebe,,,,
6,3,,Lemur,,Beluga,,,,Monguz,Okapi,Ka,Medve,,Bebe,,,
6,3,,Lemur,Bebe,Beluga,,,,Monguz,,Ka,Okapi,,Medve,,,
6,3,,Lemur,,Beluga,Bebe,,,Monguz,,Ka,Okapi,Medve,,,,
6,3,,Lemur,,Beluga,,,,Monguz,,Ka,Okapi,Bebe,Medve,,,
6,3,,Lemur,,Beluga,Bebe,,,Monguz,,Ka,Medve,Okapi,,,,
6,3,,Lemur,Bebe,Beluga,,,,Monguz,,Ka,Medve,,,,Okapi,
6,3,,Lemur,Bebe,Beluga,,,,Okapi,,Ka,Monguz,,Medve,,,
6,3,,Lemur,,Beluga,Bebe,,,Okapi,,Ka,Monguz,Medve,,,,
6,3,,Lemur,,Beluga,,,,Okapi,,Ka,Monguz,Bebe,Medve,,,
6,3,,Lemur,,Beluga,,,,,,Ka,Monguz,Medve,Bebe,,Okapi,
6,3,,Lemur,,Beluga,Bebe,,,Okapi,,Ka,Medve,Monguz,,,,
6,3,,Lemur,,Beluga,,,,,,Ka,Medve,Monguz,Bebe,,Okapi,
6,3,,Lemur,Bebe,Beluga,,,,Okapi,,Ka,Medve,,Monguz,,,
6,3,,Lemur,,Beluga,,,,Okapi,,Ka,Medve,Bebe,Monguz,,,
6,3,,,,Beluga,Lemur,,Monguz,Okapi,,Ka,,Medve,Bebe,,,
6,3,,,,Beluga,Lemur,,Monguz,Okapi,,Ka,Medve,,,Bebe,,
6,3,,Bebe,,Beluga,Lemur,,Monguz,,,Ka,Okapi,Medve,,,,
6,3,,Bebe,,Beluga,Lemur,,Monguz,,,Ka,Medve,Okapi,,,,
6,3,Bebe,Okapi,,Beluga,Lemur,,,Monguz,,Ka,Medve,,,,,
6,3,,Okapi,Bebe,Beluga,Lemur,,,Monguz,,Ka,,Medve,,,,
6,3,,Okapi,Bebe,Beluga,Lemur,,,Monguz,,Ka,,,Medve,,,
6,3,,Okapi,,Beluga,Lemur,,Bebe,Monguz,,Ka,Medve,,,,,
6,3,,Okapi,,Beluga,Lemur,,,Monguz,,Ka,Bebe,Medve,,,,
6,3,,Bebe,,Beluga,Lemur,,,Monguz,Okapi,Ka,,Medve,,,,
6,3,,Bebe,,Beluga,Lemur,,,Monguz,Okapi,Ka,,,Medve,,,
6,3,Bebe,,,Beluga,Lemur,,,Monguz,,Ka,Okapi,Medve,,,,
6,3,,,,Beluga,Lemur,,Bebe,Monguz,,Ka,Okapi,,Medve,,,
6,3,,Medve,,Beluga,Lemur,,,Monguz,,Ka,Okapi,Bebe,,,,
6,3,,,Medve,Beluga,Lemur,,,Monguz,,Ka,Okapi,,Bebe,,,
6,3,,,,Beluga,Lemur,,,Monguz,,Ka,Okapi,,Bebe,Medve,,
6,3,,,,Beluga,Lemur,,,Monguz,,Ka,Okapi,Medve,,,Bebe,
6,3,Bebe,,,Beluga,Lemur,,,Monguz,,Ka,Medve,Okapi,,,,
6,3,,,Bebe,Beluga,Lemur,,,Monguz,,Ka,,Okapi,Medve,,,
6,3,,,,Beluga,Lemur,,,Monguz,,Ka,,Okapi,Medve,Bebe,,
6,3,,,,Beluga,Lemur,,,Monguz,,Ka,Medve,Okapi,,,Bebe,
6,3,,,,Beluga,Lemur,,Bebe,Monguz,,Ka,Medve,,,,Okapi,
6,3,,,,Beluga,Lemur,,,Monguz,,Ka,Bebe,Medve,,,Okapi,
6,3,,,,Beluga,Lemur,,,Monguz,,Ka,,,Medve,Bebe,Okapi,
6,3,,Okapi,,Beluga,Lemur,,,,,Ka,Monguz,Medve,,Bebe,,
6,3,,Okapi,,Beluga,Lemur,,,,,Ka,Monguz,,Medve,Bebe,,
6,3,Bebe,,,Beluga,Lemur,,,Okapi,,Ka,Monguz,Medve,,,,
6,3,,,,Beluga,Lemur,,Bebe,Okapi,,Ka,Monguz,,Medve,,,
6,3,,Medve,,Beluga,Lemur,,,Okapi,,Ka,Monguz,Bebe,,,,
6,3,,,Medve,Beluga,Lemur,,,Okapi,,Ka,Monguz,,Bebe,,,
6,3,,,,Beluga,Lemur,,,Okapi,,Ka,Monguz,,Bebe,Medve,,
6,3,,,,Beluga,Lemur,,,Okapi,,Ka,Monguz,Medve,,,Bebe,
6,3,,Bebe,,Beluga,Lemur,,,,Okapi,Ka,Monguz,,Medve,,,
6,3,,,Bebe,Beluga,Lemur,,,,,Ka,Monguz,,Medve,,Okapi,
6,3,,Okapi,,Beluga,Lemur,,,,,Ka,Medve,Monguz,,Bebe,,
6,3,Bebe,,,Beluga,Lemur,,,Okapi,,Ka,Medve,Monguz,,,,
6,3,,,Bebe,Beluga,Lemur,,,Okapi,,Ka,,Monguz,Medve,,,
6,3,,,,Beluga,Lemur,,,Okapi,,Ka,,Monguz,Medve,Bebe,,
6,3,,,,Beluga,Lemur,,,Okapi,,Ka,Medve,Monguz,,,Bebe,
6,3,,Okapi,,Beluga,Lemur,,,,,Ka,Medve,,Monguz,Bebe,,
6,3,,,Bebe,Beluga,Lemur,,,Okapi,,Ka,,Medve,Monguz,,,
6,3,,,,Beluga,Lemur,,Bebe,Okapi,,Ka,Medve,,Monguz,,,
6,3,,,,Beluga,Lemur,,,Okapi,,Ka,,Medve,Monguz,Bebe,,
6,3,,Bebe,,Beluga,Lemur,,,,Okapi,Ka,Medve,,Monguz,,,
6,3,,,Bebe,Beluga,Lemur,,,,,Ka,Medve,,Monguz,,Okapi,
6,3,,Okapi,,Beluga,Lemur,,,,,Ka,Medve,,Bebe,Monguz,,
6,3,,,Bebe,Beluga,Lemur,,,Okapi,,Ka,Medve,,,Monguz,,
6,3,,,,Beluga,Lemur,,,Okapi,,Ka,Medve,Bebe,,Monguz,,
6,3,,,,Beluga,Lemur,,,Okapi,,Ka,,Medve,Bebe,Monguz,,
6,3,,Bebe,,Beluga,Lemur,,,,,Ka,Okapi,Medve,,Monguz,,
6,3,,Bebe,,Beluga,Lemur,,,,,Ka,Okapi,,Medve,Monguz,,
6,3,,Bebe,,Beluga,Lemur,,,,,Ka,Medve,Okapi,,Monguz,,
6,3,,Bebe,,Beluga,Lemur,,,,,Ka,Medve,,,Monguz,Okapi,
6,3,,,Bebe,Beluga,Lemur,,,Okapi,,Ka,Medve,,,,Monguz,
6,3,,,,Beluga,Lemur,,,Okapi,,Ka,Medve,Bebe,,,Monguz,
6,3,,,,Beluga,Lemur,,,Okapi,,Ka,Medve,,,Bebe,Monguz,
6,3,,Bebe,,Beluga,Lemur,,,,,Ka,Okapi,Medve,,,Monguz,
6,3,,Bebe,,Beluga,Lemur,,,,,Ka,Medve,Okapi,,,Monguz,
6,3,Bebe,Okapi,,Beluga,Monguz,,,Lemur,,Ka,Medve,,,,,
6,3,,Okapi,Bebe,Beluga,Monguz,,,Lemur,,Ka,,Medve,,,,
6,3,,Okapi,Bebe,Beluga,Monguz,,,Lemur,,Ka,,,Medve,,,
6,3,,Okapi,,Beluga,Monguz,,Bebe,Lemur,,Ka,Medve,,,,,
6,3,,Okapi,,Beluga,Monguz,,,Lemur,,Ka,Bebe,Medve,,,,
6,3,,Bebe,,Beluga,Monguz,,,Lemur,Okapi,Ka,,Medve,,,,
6,3,,Bebe,,Beluga,Monguz,,,Lemur,Okapi,Ka,,,Medve,,,
6,3,Bebe,,,Beluga,Monguz,,,Lemur,,Ka,Okapi,Medve,,,,
6,3,,,,Beluga,Monguz,,Bebe,Lemur,,Ka,Okapi,,Medve,,,
6,3,,Medve,,Beluga,Monguz,,,Lemur,,Ka,Okapi,Bebe,,,,
6,3,,,Medve,Beluga,Monguz,,,Lemur,,Ka,Okapi,,Bebe,,,
6,3,,,,Beluga,Monguz,,,Lemur,,Ka,Okapi,,Bebe,Medve,,
6,3,,,,Beluga,Monguz,,,Lemur,,Ka,Okapi,Medve,,,Bebe,
6,3,Bebe,,,Beluga,Monguz,,,Lemur,,Ka,Medve,Okapi,,,,
6,3,,,Bebe,Beluga,Monguz,,,Lemur,,Ka,,Okapi,Medve,,,
6,3,,,,Beluga,Monguz,,,Lemur,,Ka,,Okapi,Medve,Bebe,,
6,3,,,,Beluga,Monguz,,,Lemur,,Ka,Medve,Okapi,,,Bebe,
6,3,,,,Beluga,Monguz,,Bebe,Lemur,,Ka,Medve,,,,Okapi,
6,3,,,,Beluga,Monguz,,,Lemur,,Ka,Bebe,Medve,,,Okapi,
6,3,,,,Beluga,Monguz,,,Lemur,,Ka,,,Medve,Bebe,Okapi,
6,3,,Okapi,,Beluga,Bebe,,Monguz,Lemur,,Ka,Medve,,,,,
6,3,,Okapi,,Beluga,,,Monguz,Lemur,,Ka,Medve,Bebe,,,,
6,3,,Bebe,,Beluga,Okapi,,Monguz,Lemur,,Ka,Medve,,,,,
6,3,,,,Beluga,Okapi,,Monguz,Lemur,,Ka,Medve,,Bebe,,,
6,3,,,Bebe,Beluga,,,Monguz,Lemur,,Ka,Okapi,,Medve,,,
6,3,,,,Beluga,Bebe,,Monguz,Lemur,,Ka,Okapi,,Medve,,,
6,3,,,,Beluga,,,Monguz,Lemur,,Ka,Okapi,Medve,,Bebe,,
6,3,,,,Beluga,,,Monguz,Lemur,,Ka,Okapi,,Medve,Bebe,,
6,3,,,,Beluga,,,Monguz,Lemur,,Ka,Medve,Okapi,,Bebe,,
6,3,,,Bebe,Beluga,,,Monguz,Lemur,,Ka,Medve,,,,Okapi,
6,3,,,,Beluga,Bebe,,Monguz,Lemur,,Ka,Medve,,,,Okapi,
6,3,,,,Beluga,,,Monguz,Lemur,,Ka,Medve,Bebe,,,Okapi,
6,3,,,,Beluga,,,Monguz,Lemur,,Ka,Medve,,,Bebe,Okapi,
6,3,Bebe,Okapi,,Beluga,,,,Lemur,,Ka,Monguz,Medve,,,,
6,3,,Okapi,,Beluga,,,Bebe,Lemur,,Ka,Monguz,Medve,,,,
6,3,,Okapi,Medve,Beluga,,,,Lemur,,Ka,Monguz,,Bebe,,,
6,3,,Okapi,,Bebe,Beluga,,,Lemur,,Ka,Monguz,Medve,,,,
6,3,,Okapi,,,Beluga,,,Lemur,,Ka,Monguz,Medve,Bebe,,,
6,3,,,Bebe,Beluga,Okapi,,,Lemur,,Ka,Monguz,,Medve,,,
6,3,,,,Beluga,Okapi,,,Lemur,,Ka,Monguz,Medve,,Bebe,,
6,3,,,,Beluga,Okapi,,,Lemur,,Ka,Monguz,,Medve,Bebe,,
6,3,,Medve,,Beluga,,,,Lemur,Okapi,Ka,Monguz,,Bebe,,,
6,3,Bebe,,,Beluga,,,,Lemur,,Ka,Monguz,Okapi,Medve,,,
6,3,,Medve,,Beluga,Bebe,,,Lemur,,Ka,Monguz,Okapi,,,,
6,3,,,,Beluga,,,,Lemur,,Ka,Monguz,Okapi,Medve,,Bebe,
6,3,,Bebe,,,Beluga,,,Lemur,,Ka,Monguz,Okapi,Medve,,,
6,3,,Bebe,Medve,Beluga,,,,Lemur,,Ka,Monguz,,,,Okapi,
6,3,,Medve,Bebe,Beluga,,,,Lemur,,Ka,Monguz,,,,Okapi,
6,3,,,,Beluga,,,Bebe,Lemur,,Ka,Monguz,Medve,,,Okapi,
6,3,,,,Beluga,,,,Lemur,,Ka,Monguz,,Bebe,Medve,Okapi,
6,3,,,,Bebe,Beluga,,,Lemur,,Ka,Monguz,Medve,,,Okapi,
6,3,,,,,Beluga,,,Lemur,,Ka,Monguz,Medve,Bebe,,Okapi,
6,3,Bebe,Okapi,,Beluga,,,,Lemur,,Ka,Medve,Monguz,,,,
6,3,,Okapi,Bebe,Beluga,,,,Lemur,,Ka,,Monguz,Medve,,,
6,3,,Okapi,,Beluga,,,Bebe,Lemur,,Ka,Medve,Monguz,,,,
6,3,,Okapi,,Beluga,,,,Lemur,,Ka,Bebe,Monguz,Medve,,,
6,3,,Okapi,,Bebe,Beluga,,,Lemur,,Ka,Medve,Monguz,,,,
6,3,,Okapi,,,Beluga,,,Lemur,,Ka,Medve,Monguz,Bebe,,,
6,3,,,,Beluga,Okapi,,,Lemur,,Ka,Medve,Monguz,,Bebe,,
6,3,,Bebe,,Beluga,,,,Lemur,Okapi,Ka,,Monguz,Medve,,,
6,3,Bebe,,,Beluga,,,,Lemur,,Ka,Okapi,Monguz,Medve,,,
6,3,,Medve,,Beluga,Bebe,,,Lemur,,Ka,Okapi,Monguz,,,,
6,3,,,,Beluga,,,,Lemur,,Ka,Okapi,Monguz,Medve,,Bebe,
6,3,,Bebe,,,Beluga,,,Lemur,,Ka,Okapi,Monguz,Medve,,,
6,3,,,,Beluga,,,Bebe,Lemur,,Ka,Medve,Monguz,,,Okapi,
6,3,,,,Beluga,,,,Lemur,,Ka,Bebe,Monguz,Medve,,Okapi,
6,3,,,,Beluga,,,,Lemur,,Ka,,Monguz,Medve,Bebe,Okapi,
6,3,,,,Bebe,Beluga,,,Lemur,,Ka,Medve,Monguz,,,Okapi,
6,3,,,,,Beluga,,,Lemur,,Ka,Medve,Monguz,Bebe,,Okapi,
6,3,,Okapi,Bebe,Beluga,,,,Lemur,,Ka,,Medve,Monguz,,,
6,3,,Okapi,,Beluga,,,,Lemur,,Ka,Bebe,Medve,Monguz,,,
6,3,,,Bebe,Beluga,Okapi,,,Lemur,,Ka,Medve,,Monguz,,,
6,3,,,,Beluga,Okapi,,,Lemur,,Ka,Medve,,Monguz,Bebe,,
6,3,,Bebe,,Beluga,,,,Lemur,Okapi,Ka,,Medve,Monguz,,,
6,3,Bebe,,,Beluga,,,,Lemur,,Ka,Okapi,Medve,Monguz,,,
6,3,,Bebe,Medve,Beluga,,,,Lemur,,Ka,Okapi,,Monguz,,,
6,3,,Medve,Bebe,Beluga,,,,Lemur,,Ka,Okapi,,Monguz,,,
6,3,,Medve,,Beluga,,,,Lemur,,Ka,Okapi,Bebe,Monguz,,,
6,3,,,,Beluga,,,,Lemur,,Ka,Okapi,Medve,Monguz,,Bebe,
6,3,,Bebe,,,Beluga,,,Lemur,,Ka,Okapi,Medve,Monguz,,,
6,3,Bebe,,,Beluga,,,,Lemur,,Ka,Medve,Okapi,Monguz,,,
6,3,,,,Beluga,,,,Lemur,,Ka,Medve,Okapi,Monguz,,Bebe,
6,3,,Bebe,,,Beluga,,,Lemur,,Ka,Medve,Okapi,Monguz,,,
6,3,,,,Beluga,,,,Lemur,,Ka,Bebe,Medve,Monguz,,Okapi,
6,3,,,,Beluga,,,,Lemur,,Ka,,Medve,Monguz,Bebe,Okapi,
6,3,,Okapi,Bebe,Beluga,,,,Lemur,,Ka,Medve,,,Monguz,,
6,3,,,,Beluga,Okapi,,,Lemur,,Ka,Medve,,Bebe,Monguz,,
6,3,,Bebe,,Beluga,,,,Lemur,Okapi,Ka,Medve,,,Monguz,,
6,3,,,Bebe,Beluga,,,,Lemur,,Ka,Okapi,Medve,,Monguz,,
6,3,,,Bebe,Beluga,,,,Lemur,,Ka,Okapi,,Medve,Monguz,,
6,3,,,,Beluga,Bebe,,,Lemur,,Ka,Okapi,Medve,,Monguz,,
6,3,,,,Beluga,Bebe,,,Lemur,,Ka,Okapi,,Medve,Monguz,,
6,3,,,Bebe,Beluga,,,,Lemur,,Ka,Medve,Okapi,,Monguz,,
6,3,,,,Beluga,Bebe,,,Lemur,,Ka,Medve,Okapi,,Monguz,,
6,3,,,Bebe,Beluga,,,,Lemur,,Ka,Medve,,,Monguz,Okapi,
6,3,,,,Beluga,Bebe,,,Lemur,,Ka,Medve,,,Monguz,Okapi,
6,3,,,,Beluga,,,,Lemur,,Ka,Medve,Bebe,,Monguz,Okapi,
6,3,,,,Beluga,,,,Lemur,,Ka,,Medve,Bebe,Monguz,Okapi,
6,3,,Okapi,Bebe,Beluga,,,,Lemur,,Ka,Medve,,,,Monguz,
6,3,,Bebe,,Beluga,,,,Lemur,Okapi,Ka,Medve,,,,Monguz,
6,3,,,,Beluga,,,,Lemur,Okapi,Ka,Medve,,Bebe,,Monguz,
6,3,,,Bebe,Beluga,,,,Lemur,,Ka,Okapi,Medve,,,Monguz,
6,3,,,,Beluga,Bebe,,,Lemur,,Ka,Okapi,Medve,,,Monguz,
6,3,,,,Beluga,,,,Lemur,,Ka,Okapi,Bebe,Medve,,Monguz,
6,3,,,,Beluga,,,,Lemur,,Ka,Okapi,Medve,,Bebe,Monguz,
6,3,,,,Beluga,,,,Lemur,,Ka,Okapi,,Medve,Bebe,Monguz,
6,3,,,Bebe,Beluga,,,,Lemur,,Ka,Medve,Okapi,,,Monguz,
6,3,,,,Beluga,Bebe,,,Lemur,,Ka,Medve,Okapi,,,Monguz,
6,3,,,,Beluga,,,,Lemur,,Ka,Medve,Okapi,,Bebe,Monguz,
6,3,,,Bebe,Beluga,Monguz,,,Okapi,,Ka,Lemur,,Medve,,,
6,3,,,,Beluga,Monguz,,,Okapi,,Ka,Lemur,Medve,,Bebe,,
6,3,,,,Beluga,Monguz,,,Okapi,,Ka,Lemur,,Medve,Bebe,,
6,3,,Bebe,,Beluga,Monguz,,,,,Ka,Lemur,Medve,,,Okapi,
6,3,,Bebe,,Beluga,,,Monguz,Okapi,,Ka,Lemur,Medve,,,,
6,3,,Okapi,Bebe,Beluga,,,,Monguz,,Ka,Lemur,,Medve,,,
6,3,,Okapi,,Beluga,Bebe,,,Monguz,,Ka,Lemur,Medve,,,,
6,3,,Okapi,,Beluga,,,,Monguz,,Ka,Lemur,Bebe,Medve,,,
6,3,,Bebe,,Beluga,Okapi,,,Monguz,,Ka,Lemur,Medve,,,,
6,3,,Bebe,,Beluga,,,,Monguz,Okapi,Ka,Lemur,,Medve,,,
6,3,,Medve,,Beluga,,,,Monguz,,Ka,Lemur,Okapi,Bebe,,,
6,3,,,Bebe,Beluga,,,,Monguz,,Ka,Lemur,Medve,,,Okapi,
6,3,,,,Beluga,Bebe,,,Monguz,,Ka,Lemur,Medve,,,Okapi,
6,3,,,,Beluga,,,,Monguz,,Ka,Lemur,Bebe,Medve,,Okapi,
6,3,,,,Beluga,,,,Monguz,,Ka,Lemur,Medve,,Bebe,Okapi,
6,3,,,,Beluga,,,,Monguz,,Ka,Lemur,,Medve,Bebe,Okapi,
6,3,,Medve,,Beluga,,,,Okapi,,Ka,Lemur,Monguz,Bebe,,,
6,3,,Bebe,,Beluga,,,,,,Ka,Lemur,Monguz,Medve,,Okapi,
6,3,,Bebe,,Beluga,,,,,,Ka,Lemur,Medve,Monguz,,Okapi,
6,3,,,,Beluga,,,,Okapi,,Ka,Lemur,Medve,Bebe,,Monguz,
6,3,,Okapi,,Beluga,Monguz,,,,,Ka,Medve,Lemur,,Bebe,,
6,3,Bebe,,,Beluga,Monguz,,,Okapi,,Ka,Medve,Lemur,,,,
6,3,,,Bebe,Beluga,Monguz,,,Okapi,,Ka,,Lemur,Medve,,,
6,3,,,,Beluga,Monguz,,,Okapi,,Ka,,Lemur,Medve,Bebe,,
6,3,,,,Beluga,Monguz,,,Okapi,,Ka,Medve,Lemur,,,Bebe,
6,3,,Okapi,,Beluga,,,Monguz,,,Ka,Medve,Lemur,Bebe,,,
6,3,,,,Beluga,,,Monguz,Okapi,,Ka,Medve,Lemur,,Bebe,,
6,3,,Bebe,,Beluga,,,Monguz,,,Ka,Okapi,Lemur,Medve,,,
6,3,,,,Beluga,,,Monguz,,,Ka,Medve,Lemur,Bebe,,Okapi,
6,3,Bebe,Okapi,,Beluga,,,,Monguz,,Ka,Medve,Lemur,,,,
6,3,,Okapi,Bebe,Beluga,,,,Monguz,,Ka,,Lemur,Medve,,,
6,3,,Okapi,,Beluga,,,Bebe,Monguz,,Ka,Medve,Lemur,,,,
6,3,,Okapi,,Beluga,,,,Monguz,,Ka,Bebe,Lemur,Medve,,,
6,3,,Okapi,,Bebe,Beluga,,,Monguz,,Ka,Medve,Lemur,,,,
6,3,,Okapi,,,Beluga,,,Monguz,,Ka,Medve,Lemur,Bebe,,,
6,3,,,,Beluga,Okapi,,,Monguz,,Ka,Medve,Lemur,,Bebe,,
6,3,,Bebe,,Beluga,,,,Monguz,Okapi,Ka,,Lemur,Medve,,,
6,3,Bebe,,,Beluga,,,,Monguz,,Ka,Okapi,Lemur,Medve,,,
6,3,,Medve,,Beluga,Bebe,,,Monguz,,Ka,Okapi,Lemur,,,,
6,3,,,,Beluga,,,,Monguz,,Ka,Okapi,Lemur,Medve,,Bebe,
6,3,,Bebe,,,Beluga,,,Monguz,,Ka,Okapi,Lemur,Medve,,,
6,3,,,,Beluga,,,Bebe,Monguz,,Ka,Medve,Lemur,,,Okapi,
6,3,,,,Beluga,,,,Monguz,,Ka,Bebe,Lemur,Medve,,Okapi,
6,3,,,,Beluga,,,,Monguz,,Ka,,Lemur,Medve,Bebe,Okapi,
6,3,,,,Bebe,Beluga,,,Monguz,,Ka,Medve,Lemur,,,Okapi,
6,3,,,,,Beluga,,,Monguz,,Ka,Medve,Lemur,Bebe,,Okapi,
6,3,Bebe,,,Beluga,,,,Okapi,,Ka,Monguz,Lemur,Medve,,,
6,3,,Medve,,Beluga,Bebe,,,Okapi,,Ka,Monguz,Lemur,,,,
6,3,,,,Beluga,,,,Okapi,,Ka,Monguz,Lemur,Medve,,Bebe,
6,3,,Bebe,,,Beluga,,,Okapi,,Ka,Monguz,Lemur,Medve,,,
6,3,,Medve,,Beluga,,,,,,Ka,Monguz,Lemur,Bebe,,Okapi,
6,3,Bebe,,,Beluga,,,,Okapi,,Ka,Medve,Lemur,Monguz,,,
6,3,,,,Beluga,,,,Okapi,,Ka,Medve,Lemur,Monguz,,Bebe,
6,3,,Bebe,,,Beluga,,,Okapi,,Ka,Medve,Lemur,Monguz,,,
6,3,,,Bebe,Beluga,,,,Okapi,,Ka,Medve,Lemur,,Monguz,,
6,3,,,,Beluga,Bebe,,,Okapi,,Ka,Medve,Lemur,,Monguz,,
6,3,,Bebe,,Beluga,,,,,,Ka,Medve,Lemur,,Monguz,Okapi,
